Dottie Shirley;female;White: Other;89
Doug Shelton;male;Mixed: White and Black African;39
Douglas Allen;male;White: British;67
Douglas Bartholf;male;White: Other;2
Douglas Benavidez;male;White: British;83
Douglas Byron;male;Mixed: White and Asian;81
Douglas Coltrain;male;Other: Any other ethnic group;75
Douglas Cooke;male;White: British;84
Douglas Courtney;male;White: Other;70
Douglas Dacey;male;Asian or Asian British: Indian;59
Douglas French;male;Mixed: White and Black Caribbean;89
Douglas Friend;male;White: Other;19
Douglas Gilliland;male;Asian or Asian British: Bangladeshi;66
Douglas Heady;male;White: British;85
Douglas Hendrickson;male;White: British;0
Douglas Hertz;male;White: Irish;61
Douglas Jones;male;Asian or Asian British: Indian;89
Douglas Malan;male;White: Other;81
Douglas Mcdonald;male;White: British;80
Douglas Oullette;male;Other: Any other ethnic group;70
Douglas Perry;male;White: British;66
Douglas Ryan;male;White: Irish;81
Douglas Smith;male;Asian or Asian British: Indian;37
Douglas Stevenson;male;White: Other;74
Doyle Kipping;male;White: British;72
Duane Morgan;male;Other: Any other ethnic group;36
Duane Perna;male;White: Other;42
Duane Ward;male;Black or Black British: Caribbean;85
Duncan Kenney;male;White: British;85
Dustin Cunningham;male;White: British;87
Dustin Gilman;male;White: Other;84
Dustin Grantham;male;White: British;48
Dustin Hussey;male;Mixed: White and Black Caribbean;87
Dustin Musser;male;White: British;84
Dustin Rodriguez;male;White: British;34
Dustin Taylor;male;White: Irish;81
Dustin Weymouth;male;White: British;71
Dwayne Schlesener;male;Asian or Asian British: Indian;68
Dwight Matlock;male;White: Other;4
Dwight Weinberg;male;Mixed: White and Black Caribbean;35
Dylan Gordon;male;Asian or Asian British: Indian;78
Earl Apana;male;White: British;88
Earl Apilado;male;White: Other;1
Earl Bell;male;White: British;86
Earl Dickerson;male;White: Other;4
Earl Garvey;male;White: British;61
Earl Hernandez;male;Asian or Asian British: Indian;59
Earl Newton;male;White: British;71
Earl Sanders;male;White: British;72
Earl Voss;male;White: British;70
Earlene Miller;female;White: British;24
Earlene Trusty;female;Asian or Asian British: Bangladeshi;88
Earline Larson;female;White: Other;25
Earnest Kahn;male;White: Other;46
Ed Gautreaux;male;White: Irish;0
Ed Turner;male;White: British;54
Eddie Gurganus;male;White: Other;77
Eddie Kochan;male;Black or Black British: Caribbean;10
Eddie Mcginness;male;White: British;10
Eddie Rance;male;White: Other;3
Eddie Vidal;male;White: Other;71
Eddy Bullock;male;Other: Any other ethnic group;87
Eddy Groves;male;White: British;88
Eddy Johnson;male;White: Other;78
Edgar Ailes;male;Asian or Asian British: Other Asian;77
Edgar Brown;male;Asian or Asian British: Other Asian;81
Edgar Flores;male;Black or Black British: Caribbean;45
Edgar Forgey;male;White: British;58
Edgar Jeffrie;male;Other: Any other ethnic group;54
Edgar Morgan;male;White: British;89
Edgar Triplett;male;Asian or Asian British: Other Asian;73
Edison Pauls;male;White: Other;76
Edith Avila;female;White: British;76
Edith Barrios;female;White: British;85
Edith Duncan;female;White: British;0
Edith Faust;female;Black or Black British: African;3
Edith Nunez;female;White: British;81
Edith Owens;female;Black or Black British: African;65
Edith Parker;female;White: British;78
Edith Peterson;female;Mixed: White and Asian;41
Edith Prestidge;female;White: British;78
Edith Stoltzfus;female;Other: Any other ethnic group;60
Edith Taylor;female;White: British;86
Edith Thompson;female;Asian or Asian British: Chinese;75
Edith Tricarico;female;White: British;83
Edith Willbanks;female;White: British;75
Edmond Copeland;male;White: British;80
Edmund Hickman;male;White: British;79
Edna Bland;female;White: British;0
Edna Bowman;female;White: British;4
Edna Catholic;female;Mixed: White and Asian;10
Edna Hernandez;female;Black or Black British: Caribbean;29
Edna Hoff;female;White: British;80
Edna Laramore;female;White: Other;42
Edna Leon;female;White: British;23
Edna Nez;female;Asian or Asian British: Chinese;61
Edna Nutter;female;White: British;89
Edna Panahon;female;White: British;79
Edna Strong;female;Black or Black British: Other Black;72
Edna Wolfe;female;Black or Black British: African;60
Eduardo Fritch;male;White: British;89
Eduardo Otto;male;Black or Black British: African;83
Edward Aguiar;male;White: British;32
Edward Alvarez;male;White: British;71
Edward Auguste;male;Black or Black British: African;73
Edward Baker;male;White: British;33
Edward Benedict;male;Asian or Asian British: Indian;78
Edward Borges;male;White: British;63
Edward Bowling;male;Mixed: Other Mixed;72
Edward Brewer;male;Asian or Asian British: Other Asian;86
Edward Clark;male;White: British;87
Edward Cromer;male;White: British;3
Edward Cummins;male;White: British;89
Edward Dunigan;male;White: British;2
Edward Dunn;male;Asian or Asian British: Indian;89
Edward Durham;male;White: British;77
Edward Eason;male;Black or Black British: African;78
Edward Harris;male;Asian or Asian British: Pakistani;57
Edward Humphrey;male;White: British;66
Edward Kwon;male;Asian or Asian British: Other Asian;82
Edward Lesser;male;White: Other;83
Edward Marrero;male;White: British;76
Edward Martinez;male;White: British;75
Edward Morgan;male;White: British;81
Edward Mott;male;White: Other;79
Edward Mullen;male;White: British;86
Edward Pach;male;White: British;87
Edward Ponce;male;White: British;23
Edward Roth;male;White: British;27
Edward Sanchez;male;White: British;4
Edward Stancil;male;White: British;81
Edward Thibodaux;male;White: British;80
Edward Torres;male;White: British;67
Edward Troublefield;male;White: British;14
Edward Voorhis;male;Black or Black British: African;52
Edward Williams;male;White: British;72
Edwardo Brewer;male;White: Other;71
Edwin Carroll;male;Asian or Asian British: Chinese;70
Edwin Harvey;male;Asian or Asian British: Pakistani;31
Edwin Hernandez;male;White: British;73
Edwin Hong;male;White: Other;80
Edwin Londo;male;White: British;48
Edwin Mann;male;Black or Black British: African;68
Edwin Padilla;male;Black or Black British: Other Black;81
Edwin Reynolds;male;White: Other;89
Edwin Richards;male;Asian or Asian British: Other Asian;65
Edwin Robinson;male;Asian or Asian British: Chinese;75
Edwin Savage;male;White: Other;79
Edwin Surano;male;Mixed: White and Black African;65
Edwin Wilson;male;Mixed: White and Asian;2
Efrain Gray;male;White: British;86
Eileen Richardson;female;Black or Black British: African;83
Eileen Sinclair;female;White: British;77
Elaine Derby;female;White: British;77
Elaine Fritz;female;Black or Black British: African;87
Elaine Merced;female;White: British;84
Elaine Sitton;female;Asian or Asian British: Indian;88
Elaine Wells;female;Mixed: White and Black Caribbean;4
Elayne Brobst;female;White: British;81
Elbert Mason;male;White: Irish;56
Elbert Washington;male;White: Other;76
Eldon Carlin;male;Asian or Asian British: Other Asian;87
Eldon Oneil;male;White: British;29
Eleanor Beard;female;Black or Black British: African;65
Eleanor Doyle;female;White: British;56
Eleanor Gonser;female;White: Other;0
Eleanor King;female;White: British;83
Eleanor Lum;female;White: Other;78
Eleanor Mccrary;female;Mixed: White and Black African;62
Eleanor Pina;female;Black or Black British: African;70
Eleanore Micale;female;White: British;6
Elena Brougham;female;White: Irish;83
Elena Dinwiddie;female;White: Irish;86
Elena Pollard;female;Asian or Asian British: Indian;88
Elenora Walker;female;White: British;88
Elfrieda Toth;female;White: British;86
Eli Spence;male;White: British;88
Elida Adkins;female;White: British;87
Elida Depew;female;White: British;74
Elisabeth Holmes;female;Black or Black British: African;88
Elise Carboni;female;Mixed: White and Black Caribbean;71
Elise Massey;female;Black or Black British: Caribbean;77
Elise Roberts;female;Asian or Asian British: Pakistani;85
Elise Sotelo;female;White: British;88
Elissa Warren;female;White: British;49
Elizabeth Ake;female;White: British;77
Elizabeth Albers;female;White: Irish;84
Elizabeth Alston;female;Asian or Asian British: Indian;0
Elizabeth Ball;female;White: British;70
Elizabeth Barnett;female;White: Other;82
Elizabeth Berney;female;White: British;59
Elizabeth Blank;female;White: British;74
Elizabeth Brown;female;White: British;33
Elizabeth Bruss;female;White: British;22
Elizabeth Burkhart;female;Black or Black British: Caribbean;89
Elizabeth Buskey;female;White: British;88
Elizabeth Carrillo;female;White: British;87
Elizabeth Cisneros;female;White: British;89
Elizabeth Clark;female;White: British;87
Elizabeth Deans;female;White: Irish;66
Elizabeth Double;female;Mixed: White and Black African;2
Elizabeth Evans;female;Asian or Asian British: Indian;16
Elizabeth Garner;female;White: British;82
Elizabeth Garrett;female;White: British;0
Elizabeth Gillespie;female;White: British;86
Elizabeth Hill;female;Black or Black British: Other Black;72
Elizabeth Hill;female;White: British;0
Elizabeth Hope;female;White: British;88
Elizabeth Houston;female;White: British;76
Elizabeth Husseini;female;White: British;54
Elizabeth Hutcherson;female;White: British;52
Elizabeth Johnson;female;White: British;89
Elizabeth Jones;female;White: Other;84
Elizabeth Lash;female;White: British;75
Elizabeth Love;female;Other: Arab;71
Elizabeth Mansfield;female;White: British;66
Elizabeth Marty;female;Asian or Asian British: Other Asian;83
Elizabeth Matheson;female;Asian or Asian British: Bangladeshi;74
Elizabeth Mcdonald;female;Black or Black British: African;83
Elizabeth Mcfadden;female;Mixed: Other Mixed;71
Elizabeth Mcgee;female;Asian or Asian British: Indian;86
Elizabeth Mckneely;female;White: Other;80
Elizabeth Mendibles;female;White: Other;82
Elizabeth Noble;female;White: British;44
Elizabeth Payne;female;Asian or Asian British: Indian;78
Elizabeth Perez;female;White: Irish;74
Elizabeth Rameau;female;White: British;8
Elizabeth Reimer;female;White: British;87
Elizabeth Rucker;female;Black or Black British: Other Black;79
Elizabeth Schank;female;White: British;86
Elizabeth Smith;female;Asian or Asian British: Indian;35
Elizabeth Smith;female;Black or Black British: Caribbean;84
Elizabeth Stegman;female;White: British;69
Elizabeth Thomas;female;Asian or Asian British: Other Asian;85
Elizabeth Tucker;female;White: British;82
Elizabeth Tyrone;female;Asian or Asian British: Pakistani;15
Elizabeth Viviano;female;White: British;89
Elizabeth Warren;female;White: British;83
Elizabeth Washington;female;White: British;87
Elizabeth Werner;female;White: British;83
Elizabeth Wilcox;female;Black or Black British: African;75
Elizabeth Williams;female;Asian or Asian British: Indian;86
Elizabeth Yang;female;Black or Black British: African;76
Elke Foster;female;White: British;85
Ella Krummel;female;White: British;30
Ella Morris;female;White: Irish;61
Ella Than;female;White: British;86
Ella Young;female;Black or Black British: African;27
Ellen Anderson;female;Asian or Asian British: Indian;44
Ellen Bussey;female;White: British;82
Ellen Campanile;female;White: British;84
Ellen Carroll;female;White: British;89
Ellen Eftekhari;female;White: British;87
Ellen Fraiser;female;Asian or Asian British: Bangladeshi;48
Ellen Gibson;female;White: Other;72
Ellen Guidry;female;White: British;52
Ellen Hall;female;White: British;56
Ellen Kirby;female;Asian or Asian British: Bangladeshi;82
Ellen Maze;female;White: British;88
Ellen Montgomery;female;White: British;88
Ellen Nelson;female;White: British;60
Ellen Smith;female;White: British;86
Ellie Mentzer;female;White: British;72
Elliott Martin;male;White: British;73
Ellis Griffin;male;Asian or Asian British: Chinese;84
Ellis Rodriguez;male;White: British;83
Elmer Boender;male;White: British;78
Elmer Nelms;male;Black or Black British: Other Black;19
Elmer Wallace;male;Black or Black British: African;85
Elmira Nordquist;female;White: British;81
Elmo Bailey;male;Asian or Asian British: Indian;66
Elmo Francis;male;Asian or Asian British: Pakistani;89
Elmo Porter;male;White: British;75
Elnora Cox;female;White: British;69
Elnora Jones;female;Asian or Asian British: Other Asian;84
Eloise Gill;female;White: British;0
Eloise Ponce;female;Other: Arab;58
Elsie Anast;female;White: British;88
Elsie Antoniou;female;White: British;4
Elsie Cline;female;Black or Black British: African;86
Elton Phillips;male;Asian or Asian British: Chinese;79
Elvin Flamand;male;White: British;80
Elvira Becerra;female;Black or Black British: Caribbean;76
Elvira Dardy;female;White: Other;69
Elvira Mcdonald;female;White: British;15
Elvis Micklos;male;White: British;69
Elwood Kitchens;male;White: British;84
Emelina Talley;female;White: British;69
Emerson Clair;male;White: British;59
Emerson Whittaker;male;Black or Black British: Other Black;79
Emery Ward;male;White: British;75
Emile Thomas;male;Black or Black British: African;86
Emilia Towne;female;White: British;3
Emilio Aron;male;Mixed: White and Asian;64
Emilio Chacon;male;White: British;81
Emilio Sumner;male;White: British;46
Emily Adams;female;White: British;70
Emily Andrews;female;Asian or Asian British: Pakistani;79
Emily Goldbach;female;Asian or Asian British: Indian;84
Emily Hancock;female;White: British;86
Emily Harrison;female;Asian or Asian British: Indian;86
Emily Johnson;female;Asian or Asian British: Indian;81
Emily Mcewen;female;Asian or Asian British: Bangladeshi;68
Emily Mejia;female;White: British;88
Emily Strange;female;Asian or Asian British: Indian;0
Emily Strohl;female;Black or Black British: Other Black;1
